SITEID,STARTDATE,ENDDATE,PBM,GOM,GEM,Valid_gem,gemValPct
NY20,8/28/2011 14:05,8/28/2011 16:05,0,0,1.321,22,100
NY20,8/28/2011 23:40,8/29/2011 3:35,-9,-9,1.287,37,78
NY20,8/29/2011 4:35,8/29/2011 6:35,-9,-9,1.206,22,100
NY20,8/29/2011 7:35,8/29/2011 9:35,0,0,1.108,22,100
NY20,8/29/2011 10:35,8/29/2011 12:35,0,0.288,1.033,22,100
NY20,8/29/2011 13:35,8/29/2011 15:35,0.249,0.674,1.104,22,100
NY20,8/29/2011 16:35,8/29/2011 18:35,0,1.132,1.201,22,100
NY20,8/29/2011 19:35,8/29/2011 21:35,0.392,0.585,1.192,22,100
NY20,8/29/2011 22:35,8/30/2011 0:35,0.221,0,1.028,22,100
NY20,8/30/2011 2:15,8/30/2011 4:15,0.296,0.125,0.683,22,100
NY20,8/30/2011 5:15,8/30/2011 7:15,0.261,0.138,0.719,22,100
NY20,8/30/2011 8:15,8/30/2011 10:15,0.242,0,0.665,22,100
NY20,8/30/2011 11:15,8/30/2011 13:15,0,0.107,0.675,22,100
NY20,8/30/2011 14:15,8/30/2011 16:15,0.749,1.3,1.158,22,100
NY20,8/30/2011 17:15,8/30/2011 19:15,0.681,0.947,1.321,22,100
NY20,8/30/2011 20:15,8/30/2011 22:15,0.702,0.514,1.268,22,100
NY20,8/30/2011 23:15,8/31/2011 1:15,0.591,0.287,1.135,22,100
NY20,8/31/2011 2:55,8/31/2011 4:55,0.491,0,0.794,22,100
NY20,8/31/2011 5:55,8/31/2011 7:55,0.495,0,0.562,22,100
NY20,8/31/2011 8:55,8/31/2011 10:55,0.461,0,0.474,22,100
NY20,8/31/2011 11:55,8/31/2011 13:55,0.626,0.204,0.683,22,100
NY20,8/31/2011 14:55,8/31/2011 16:55,0.781,0.993,1.237,22,100
NY20,8/31/2011 17:55,8/31/2011 19:55,0.482,1.581,1.284,22,100
NY20,8/31/2011 20:55,8/31/2011 22:55,0.516,0.41,1.248,22,100
NY20,8/31/2011 23:55,9/1/2011 1:55,0.879,0.299,1.204,22,100
NY20,9/1/2011 3:35,9/1/2011 5:35,0.601,0.172,1.026,22,100
NY20,9/1/2011 6:35,9/1/2011 8:35,0.473,0.146,0.833,22,100
NY20,9/1/2011 9:35,9/1/2011 11:35,0.445,0,0.622,22,100
NY20,9/1/2011 12:35,9/1/2011 14:35,0.734,0.372,1.059,22,100
NY20,9/1/2011 15:35,9/1/2011 17:35,1.06,0.762,1.371,22,100
NY20,9/1/2011 18:35,9/1/2011 20:35,1.123,0.445,1.347,22,100
NY20,9/1/2011 21:35,9/1/2011 23:35,1.015,0.38,1.27,22,100
NY20,9/2/2011 0:35,9/2/2011 2:35,1.27,0.226,1.207,22,100
NY20,9/2/2011 4:15,9/2/2011 6:15,1.323,0.109,1.118,22,100
NY20,9/2/2011 7:15,9/2/2011 9:15,1.289,0.116,0.899,22,100
NY20,9/2/2011 10:15,9/2/2011 12:15,1.109,0.365,1.131,22,100
NY20,9/2/2011 13:15,9/2/2011 15:15,1.376,0.733,1.281,22,100
NY20,9/2/2011 16:15,9/2/2011 18:15,0.932,1.047,1.375,22,100
NY20,9/2/2011 19:15,9/2/2011 21:15,0.734,0.735,1.355,22,100
NY20,9/2/2011 22:15,9/3/2011 0:15,0.7,0.267,1.331,22,100
NY20,9/3/2011 1:15,9/3/2011 3:15,0.578,0,1.26,22,100
NY20,9/3/2011 4:55,9/3/2011 6:55,0.533,0.163,1.095,24,100
NY20,9/3/2011 7:55,9/3/2011 9:55,0.444,0,0.962,22,100
NY20,9/3/2011 10:55,9/3/2011 12:55,0.393,0.128,0.985,22,100
NY20,9/3/2011 13:55,9/3/2011 15:55,0.583,0.399,1.044,22,100
NY20,9/3/2011 16:55,9/3/2011 18:55,0.68,1.128,1.37,22,100
NY20,9/3/2011 19:55,9/3/2011 21:55,0.496,0.473,1.496,22,100
NY20,9/3/2011 22:55,9/4/2011 0:55,0.27,0,1.317,22,100
NY20,9/4/2011 1:55,9/4/2011 3:55,0,0.421,1.06,22,100
NY20,9/4/2011 5:35,9/4/2011 7:35,0,0,1.03,22,100
NY20,9/4/2011 8:35,9/4/2011 10:35,0.315,0.167,1.026,22,100
NY20,9/4/2011 11:35,9/4/2011 13:35,0.308,0.433,1.053,22,100
NY20,9/4/2011 14:35,9/4/2011 16:35,0.34,0.546,1.334,22,100
NY20,9/4/2011 17:35,9/4/2011 19:35,0.482,1.019,1.458,22,100
NY20,9/4/2011 20:35,9/4/2011 22:35,0.383,0.546,1.445,22,100
NY20,9/4/2011 23:35,9/5/2011 1:35,0.255,0,1.297,22,100
NY20,9/5/2011 2:35,9/5/2011 4:35,0.269,0.216,1.141,22,100
NY20,9/5/2011 6:15,9/5/2011 8:15,0.317,0,1.304,22,100
NY20,9/5/2011 9:15,9/5/2011 11:15,0,0.122,1.222,22,100
NY20,9/5/2011 12:15,9/5/2011 14:15,0,0.143,1.311,22,100
NY20,9/5/2011 15:15,9/5/2011 17:15,0.257,0,1.324,22,100
NY20,9/5/2011 18:15,9/5/2011 20:15,0,0,1.383,22,100
NY20,9/5/2011 21:15,9/5/2011 23:15,0.314,0,1.217,22,100
NY20,9/6/2011 0:15,9/6/2011 2:15,0.303,0,1.259,22,100
NY20,9/6/2011 3:15,9/6/2011 5:15,0.334,0.151,1.249,22,100
NY20,9/6/2011 6:55,9/6/2011 8:55,0.286,0,1.17,22,100
NY20,9/6/2011 9:55,9/6/2011 11:55,0,0,1.095,22,100
NY20,9/6/2011 12:55,9/6/2011 14:55,0,0,0.934,22,100
NY20,9/6/2011 15:55,9/6/2011 17:55,0,0,1.066,22,100
NY20,9/6/2011 18:55,9/6/2011 20:55,0.25,0.173,1.311,22,100
NY20,9/6/2011 21:55,9/6/2011 23:55,0.355,0,1.152,22,100
NY20,9/7/2011 0:55,9/7/2011 2:55,0.299,0,0.718,22,100
NY20,9/7/2011 3:55,9/7/2011 5:55,0.354,0,0.682,22,100
NY20,9/7/2011 7:35,9/7/2011 9:35,0.363,0,0.872,22,100
NY20,9/7/2011 10:35,9/7/2011 12:35,0.224,0,1.051,22,100
NY20,9/7/2011 13:35,9/7/2011 15:35,0.114,0,1.177,22,100
NY20,9/7/2011 16:35,9/7/2011 18:35,0,0,1.19,22,100
NY20,9/7/2011 19:35,9/7/2011 21:35,0,0,1.202,22,100
NY20,9/7/2011 22:35,9/8/2011 0:35,0,0,1.196,22,100
NY20,9/8/2011 1:35,9/8/2011 3:35,0,0,1.219,22,100
NY20,9/8/2011 4:35,9/8/2011 6:35,0,0,1.217,22,100
NY20,9/8/2011 8:15,9/8/2011 10:15,0,0,1.173,22,100
NY20,9/8/2011 11:15,9/8/2011 13:15,0,0,1.147,22,100
NY20,9/8/2011 14:15,9/8/2011 16:15,0,0.389,1.264,22,100
NY20,9/8/2011 17:15,9/8/2011 19:15,0.241,0.787,1.289,22,100
NY20,9/8/2011 20:15,9/8/2011 22:15,0.255,0.617,1.23,22,100
NY20,9/8/2011 23:15,9/9/2011 1:15,0.351,0.063,0.982,22,100
NY20,9/9/2011 2:15,9/9/2011 4:15,0.276,0,0.909,22,100
NY20,9/9/2011 5:15,9/9/2011 7:15,0,0,0.785,22,100
NY20,9/9/2011 8:55,9/9/2011 10:55,0,0,0.767,22,100
NY20,9/9/2011 11:55,9/9/2011 13:55,0.275,0,0.754,22,100
NY20,9/10/2011 14:50,9/10/2011 15:00,-9,-9,-9,0,0
NY20,9/10/2011 17:05,9/10/2011 19:05,-9,-9,1.281,22,100
NY20,9/10/2011 20:05,9/10/2011 22:05,0.52,0.147,1.242,22,100
NY20,9/10/2011 23:05,9/11/2011 1:05,1.97,0.394,1.173,22,100
NY20,9/11/2011 2:05,9/11/2011 4:05,1.956,0.41,0.966,22,100
NY20,9/11/2011 5:05,9/11/2011 7:05,2.237,0.115,0.865,22,100
NY20,9/11/2011 8:05,9/11/2011 10:05,1.661,0,0.694,22,100
NY20,9/11/2011 11:05,9/11/2011 13:05,1.133,0,0.656,22,100
NY20,9/11/2011 15:05,9/11/2011 17:05,1.565,1.239,1.146,22,100
NY20,9/11/2011 18:05,9/11/2011 20:05,0.854,0.88,1.227,22,100
NY20,9/11/2011 21:05,9/11/2011 23:05,0.829,0.176,1.132,22,100
NY20,9/12/2011 0:05,9/12/2011 2:05,0.61,0.165,0.922,22,100
NY20,9/12/2011 3:05,9/12/2011 5:05,0.698,0,0.786,22,100
NY20,9/12/2011 6:05,9/12/2011 8:05,0.719,0,0.698,22,100
NY20,9/12/2011 9:05,9/12/2011 11:05,0.655,0.132,0.822,22,100
NY20,9/12/2011 12:05,9/12/2011 14:05,1.287,0,1.017,22,100
NY20,9/12/2011 16:05,9/12/2011 18:05,1.529,0.583,1.36,22,100
NY20,9/12/2011 19:05,9/12/2011 21:05,1.294,0.409,1.357,22,100
NY20,9/12/2011 22:05,9/13/2011 0:05,1.017,0.104,1.254,22,100
NY20,9/13/2011 1:05,9/13/2011 3:05,0.712,0,1.014,22,100
NY20,9/13/2011 4:05,9/13/2011 6:05,0.883,0,0.683,22,100
NY20,9/13/2011 7:05,9/13/2011 9:05,0.497,0,0.655,22,100
NY20,9/13/2011 10:05,9/13/2011 12:05,0.693,0,0.741,22,100
NY20,9/13/2011 13:05,9/13/2011 15:05,1.168,0.412,0.927,22,100
NY20,9/13/2011 17:05,9/13/2011 19:05,2.299,0.87,1.377,22,100
NY20,9/13/2011 20:05,9/13/2011 22:05,2.862,0.717,1.378,22,100
NY20,9/16/2011 13:45,9/16/2011 13:50,-9,-9,0.986,1,100
NY20,9/16/2011 14:50,9/16/2011 16:50,-9,-9,1.112,22,100
NY20,9/16/2011 17:50,9/16/2011 19:50,0.739,0.482,1.155,22,100
NY20,9/16/2011 20:50,9/16/2011 22:50,0.699,0,1.073,22,100
NY20,9/16/2011 23:50,9/17/2011 1:50,0.735,0,0.958,22,100
NY20,9/17/2011 2:50,9/17/2011 4:50,0.518,0.07,0.679,22,100
NY20,9/17/2011 6:30,9/17/2011 8:30,0.384,0,0.609,22,100
NY20,9/17/2011 9:30,9/17/2011 11:30,0.444,0,0.589,22,100
NY20,9/17/2011 12:30,9/17/2011 14:30,0.454,0,0.697,22,100
NY20,9/17/2011 15:30,9/17/2011 17:30,0.853,1.501,1.099,22,100
NY20,9/17/2011 18:30,9/17/2011 20:30,0.681,1.564,1.174,22,100
NY20,9/17/2011 21:30,9/17/2011 23:30,0.392,0,1.063,22,100
NY20,9/18/2011 0:30,9/18/2011 2:30,0.418,0,0.866,22,100
NY20,9/18/2011 3:30,9/18/2011 5:30,0.372,0,0.61,22,100
NY20,9/18/2011 7:10,9/18/2011 9:10,0.208,0,0.419,22,100
NY20,9/18/2011 10:10,9/18/2011 12:10,0.238,0,0.458,22,100
NY20,9/18/2011 13:10,9/18/2011 15:10,0.788,0.677,0.783,22,100
NY20,9/18/2011 16:10,9/18/2011 18:10,1.379,3.303,1.181,22,100
NY20,9/18/2011 19:10,9/18/2011 21:10,1.223,2.592,1.205,22,100
NY20,9/18/2011 22:10,9/19/2011 0:10,1.457,0.77,1.122,22,100
NY20,9/19/2011 1:10,9/19/2011 3:10,0.867,0,0.773,22,100
NY20,9/19/2011 4:10,9/19/2011 6:10,0.881,0,0.568,22,100
NY20,9/19/2011 7:50,9/19/2011 9:50,0.782,0,0.665,22,100
NY20,9/19/2011 10:50,9/19/2011 12:50,0.558,0,0.602,22,100
NY20,9/19/2011 13:50,9/19/2011 15:50,0.862,1.274,1.116,22,100
NY20,9/19/2011 16:50,9/19/2011 18:50,0.974,2.843,1.193,22,100
NY20,9/19/2011 19:50,9/19/2011 21:50,0.926,4.728,1.195,22,100
NY20,9/19/2011 22:50,9/20/2011 0:50,1.157,3.528,1.164,22,100
NY20,9/20/2011 1:50,9/20/2011 3:50,1.268,2.319,1.168,22,100
NY20,9/20/2011 4:50,9/20/2011 6:50,1.46,0.688,1.188,22,100
NY20,9/20/2011 8:30,9/20/2011 10:30,1.143,0.21,1.281,22,100
NY20,9/20/2011 11:30,9/20/2011 13:30,0.832,0.148,1.253,22,100
NY20,9/20/2011 14:30,9/20/2011 16:30,0.529,0.138,1.265,22,100
NY20,9/20/2011 17:30,9/20/2011 19:30,0.506,0.222,1.368,22,100
NY20,9/20/2011 20:30,9/20/2011 22:30,0.565,0,1.223,22,100
NY20,9/20/2011 23:30,9/21/2011 1:30,0.497,0,0.957,22,100
NY20,9/21/2011 2:30,9/21/2011 4:30,0.425,0,0.602,22,100
NY20,9/21/2011 5:30,9/21/2011 7:30,0.353,0,0.489,22,100
NY20,9/21/2011 9:10,9/21/2011 11:10,0.273,0,0.644,22,100
NY20,9/21/2011 12:10,9/21/2011 14:10,0.282,0,0.71,22,100
NY20,9/21/2011 15:10,9/21/2011 17:10,1.127,0.83,1.129,22,100
NY20,9/21/2011 18:10,9/21/2011 20:10,1.513,1.989,1.298,22,100
NY20,9/21/2011 21:10,9/21/2011 23:10,1.45,1.086,1.288,22,100
NY20,9/22/2011 0:10,9/22/2011 2:10,1.403,0.15,1.207,22,100
NY20,9/22/2011 3:10,9/22/2011 5:10,1.201,0,1.274,22,100
NY20,9/22/2011 6:10,9/22/2011 8:10,1.33,0,1.362,22,100
NY20,9/22/2011 9:50,9/22/2011 11:50,1.234,0.242,1.351,22,100
NY20,9/22/2011 12:50,9/22/2011 14:50,0.866,0,1.677,22,100
NY20,9/22/2011 15:50,9/22/2011 17:50,0.526,0.283,1.589,22,100
NY20,9/22/2011 18:50,9/22/2011 20:50,0.527,0.38,1.397,22,100
NY20,9/22/2011 21:50,9/22/2011 23:50,0.479,0.221,1.313,22,100
NY20,9/23/2011 0:50,9/23/2011 2:50,0.281,0.126,1.225,22,100
NY20,9/23/2011 3:50,9/23/2011 5:50,0.433,0,1.122,22,100
NY20,9/23/2011 6:50,9/23/2011 8:50,0.768,0.142,1.039,22,100
NY20,9/23/2011 10:30,9/23/2011 12:30,0.644,0.088,1.012,22,100
NY20,9/23/2011 13:30,9/23/2011 15:30,1.03,0.237,1.051,22,100
NY20,9/23/2011 16:30,9/23/2011 18:30,2.518,1.108,1.191,22,100
NY20,9/23/2011 19:30,9/23/2011 21:30,1.77,0.979,1.215,22,100
NY20,9/23/2011 22:30,9/24/2011 0:30,1.359,0.196,1.182,22,100
NY20,9/24/2011 1:30,9/24/2011 3:30,0.934,0.15,1.176,22,100
NY20,9/24/2011 4:30,9/24/2011 6:30,0.34,0.111,1.272,22,100
NY20,9/24/2011 7:30,9/24/2011 9:30,0.218,0,1.216,22,100
NY20,9/24/2011 11:10,9/24/2011 13:10,0.258,0.057,1.323,22,100
NY20,9/24/2011 14:10,9/24/2011 16:10,0.215,0.248,1.403,22,100
NY20,9/24/2011 17:10,9/24/2011 19:10,0.481,0.208,1.354,22,100
NY20,9/24/2011 20:10,9/24/2011 22:10,0.617,0.112,1.253,22,100
NY20,9/24/2011 23:10,9/25/2011 1:10,0.451,0,1.006,22,100
NY20,9/25/2011 2:10,9/25/2011 4:10,0.253,0.204,0.916,22,100
NY20,9/25/2011 5:10,9/25/2011 7:10,0.322,0,0.83,22,100
NY20,9/25/2011 8:10,9/25/2011 10:10,0.174,0.14,0.81,22,100
NY20,9/25/2011 11:50,9/25/2011 13:50,0.205,0,1.014,22,100
NY20,9/25/2011 14:50,9/25/2011 16:50,0.955,0.678,1.205,22,100
NY20,9/25/2011 17:50,9/25/2011 19:50,1.209,0.638,1.299,22,100
NY20,9/25/2011 20:50,9/25/2011 22:50,1.002,0,1.279,22,100
NY20,9/25/2011 23:50,9/26/2011 1:50,0.455,0,1.055,22,100
NY20,9/26/2011 2:50,9/26/2011 4:50,0.603,0,0.805,22,100
NY20,9/26/2011 5:50,9/26/2011 7:50,0.617,0.119,0.713,22,100
NY20,9/26/2011 8:50,9/26/2011 10:50,0,0,0.718,22,100
NY20,9/26/2011 12:30,9/26/2011 14:30,0.654,0,0.789,22,100
NY20,9/26/2011 15:30,9/26/2011 17:30,1.687,1.853,1.246,22,100
NY20,9/26/2011 18:30,9/26/2011 20:30,1.775,1.425,1.298,22,100
NY20,9/26/2011 21:30,9/26/2011 23:30,1.029,0,1.25,22,100
NY20,9/27/2011 0:30,9/27/2011 2:30,2.03,0,1.107,22,100
NY20,9/27/2011 3:30,9/27/2011 5:30,1.132,0,0.805,22,100
NY20,9/27/2011 6:30,9/27/2011 8:30,1.007,0.125,0.678,22,100
NY20,9/27/2011 9:30,9/27/2011 11:30,0.795,0,0.722,22,100
NY20,9/27/2011 17:44,9/27/2011 19:44,2.888,7.133,1.337,22,100
NY20,9/27/2011 20:44,9/27/2011 22:44,2.486,2.053,1.302,22,100
NY20,9/27/2011 23:44,9/28/2011 1:44,1.33,1.934,1.272,22,100
NY20,9/28/2011 2:44,9/28/2011 4:44,1.612,0.422,1.188,22,100
NY20,9/28/2011 5:44,9/28/2011 7:44,1.822,0.744,1.325,22,100
NY20,9/28/2011 8:44,9/28/2011 10:44,2.678,1.228,1.226,22,100
NY20,9/28/2011 11:44,9/28/2011 13:44,2,0.424,1.255,22,100
NY20,9/28/2011 16:05,9/28/2011 18:05,1.431,0,1.28,23,100
NY20,9/28/2011 19:05,9/28/2011 21:05,1.453,0.277,1.264,22,100
NY20,9/28/2011 22:05,9/29/2011 0:05,1.471,0,1.249,22,100
NY20,9/29/2011 1:05,9/29/2011 3:05,1.766,0.428,1.233,22,100
NY20,9/29/2011 4:05,9/29/2011 6:05,1.316,0,1.244,22,100
NY20,9/29/2011 7:05,9/29/2011 9:05,0.455,0.169,1.216,22,100
NY20,9/29/2011 10:05,9/29/2011 12:05,0.262,0,1.286,22,100
NY20,9/29/2011 13:05,9/29/2011 15:05,0,0,1.309,22,100
NY20,9/29/2011 17:05,9/29/2011 19:05,0.371,0.176,1.372,22,100
NY20,9/29/2011 20:05,9/29/2011 22:05,0.468,0,1.33,22,100
NY20,9/29/2011 23:05,9/30/2011 1:05,0.346,0,1.382,22,100
NY20,9/30/2011 2:05,9/30/2011 4:05,0.59,0,1.329,22,100
NY20,9/30/2011 5:05,9/30/2011 7:05,0.649,0,1.302,22,100
NY20,9/30/2011 8:05,9/30/2011 10:05,0.914,0,1.275,22,100
NY20,9/30/2011 11:05,9/30/2011 13:05,1.29,0,1.255,22,100
NY20,9/30/2011 14:05,9/30/2011 16:05,1.505,0.53,1.317,22,100
NY20,9/30/2011 18:05,9/30/2011 20:05,2.315,0.553,1.303,22,100
NY20,9/30/2011 21:05,9/30/2011 23:05,2.11,0,1.151,22,100
NY20,10/1/2011 0:05,10/1/2011 2:05,1.177,0,0.987,22,100
NY20,10/1/2011 3:05,10/1/2011 5:05,0.874,0,0.848,22,100
NY20,10/1/2011 6:05,10/1/2011 8:05,0.89,0,0.784,22,100
NY20,10/1/2011 9:05,10/1/2011 11:05,0.716,0,0.767,22,100
NY20,10/1/2011 12:05,10/1/2011 14:05,0.486,0,1.091,22,100
NY20,10/1/2011 15:05,10/1/2011 17:05,0.26,0,1.139,22,100
NY20,10/1/2011 19:05,10/1/2011 21:05,0.267,0,1.055,22,100
NY20,10/1/2011 22:05,10/2/2011 0:05,0.243,0,1.103,22,100
NY20,10/2/2011 1:05,10/2/2011 3:05,0.224,0,1.056,22,100
NY20,10/2/2011 4:05,10/2/2011 6:05,0.157,0,1.108,22,100
NY20,10/2/2011 7:05,10/2/2011 9:05,0,0,1.041,22,100
NY20,10/2/2011 10:05,10/2/2011 12:05,0,0,0.942,22,100
NY20,10/2/2011 13:05,10/2/2011 15:05,0.183,0,1.104,22,100
NY20,10/2/2011 16:05,10/2/2011 18:05,0.276,0,1.301,22,100
NY20,10/2/2011 20:05,10/2/2011 22:05,0.251,0,0.999,22,100
NY20,10/2/2011 23:05,10/3/2011 1:05,0,0,0.831,22,100
NY20,10/3/2011 2:05,10/3/2011 4:05,0.171,0,0.782,22,100
NY20,10/3/2011 5:05,10/3/2011 7:05,0,0,0.839,22,100
NY20,10/3/2011 8:05,10/3/2011 10:05,0,0,0.836,22,100
NY20,10/3/2011 11:05,10/3/2011 13:05,0,0,0.811,22,100
NY20,10/3/2011 14:05,10/3/2011 16:05,0.592,0.423,1.02,22,100
NY20,10/3/2011 17:05,10/3/2011 19:05,0.77,0.607,1.209,22,100
NY20,10/3/2011 21:05,10/3/2011 23:05,0.741,0,1.077,22,100
NY20,10/4/2011 0:05,10/4/2011 2:05,0.628,0,0.91,22,100
NY20,10/4/2011 3:05,10/4/2011 5:05,0.674,0,0.939,22,100
NY20,10/4/2011 6:05,10/4/2011 8:05,0.385,0,0.804,22,100
NY20,10/4/2011 9:05,10/4/2011 11:05,0.285,0,0.847,22,100
NY20,10/4/2011 12:05,10/4/2011 14:05,0.645,0.246,1.039,22,100
NY20,10/4/2011 15:05,10/4/2011 17:05,-0.298,-9,1.083,22,100
NY20,10/4/2011 18:05,10/4/2011 20:05,-0.693,-9,1.193,22,100
NY20,10/4/2011 22:05,10/5/2011 0:05,0.152,-9,1.047,22,100
NY20,10/5/2011 1:05,10/5/2011 3:05,0,-9,1.024,22,100
NY20,10/5/2011 4:05,10/5/2011 6:05,0,-9,0.981,22,100
NY20,10/5/2011 7:05,10/5/2011 9:05,0,-9,0.891,22,100
NY20,10/5/2011 10:05,10/5/2011 12:05,0,-9,0.804,22,100
NY20,10/5/2011 13:05,10/5/2011 15:05,0,-9,0.973,22,100
NY20,10/5/2011 16:05,10/5/2011 18:05,0,-9,1.093,22,100
NY20,10/5/2011 19:05,10/5/2011 21:05,0,-9,1.114,22,100
NY20,10/5/2011 23:05,10/6/2011 1:05,0,-9,1.042,22,100
NY20,10/6/2011 2:05,10/6/2011 4:05,0,-9,1.033,22,100
NY20,10/6/2011 5:05,10/6/2011 7:05,0,-9,0.855,22,100
NY20,10/6/2011 8:05,10/6/2011 10:05,0,-9,0.942,22,100
NY20,10/6/2011 11:05,10/6/2011 13:05,0,-9,0.87,22,100
NY20,10/6/2011 14:05,10/6/2011 16:05,0,-9,1.091,22,100
NY20,10/6/2011 17:05,10/6/2011 19:05,0,-9,1.193,22,100
NY20,10/6/2011 20:05,10/6/2011 22:05,0,-9,1.127,22,100
NY20,10/7/2011 0:05,10/7/2011 2:05,0,-9,0.964,22,100
NY20,10/7/2011 3:05,10/7/2011 5:05,0,-9,0.755,22,100
NY20,10/7/2011 6:05,10/7/2011 8:05,0,-9,0.752,22,100
NY20,10/7/2011 9:05,10/7/2011 11:05,0,-9,0.613,22,100
NY20,10/7/2011 12:05,10/7/2011 14:05,0,-9,0.745,22,100
NY20,10/7/2011 15:05,10/7/2011 17:05,0,-9,1.022,22,100
NY20,10/7/2011 18:05,10/7/2011 20:05,-0.444,-9,1.088,22,100
NY20,10/7/2011 21:05,10/7/2011 23:05,0,-9,1.032,22,100
NY20,10/8/2011 1:00,10/8/2011 3:00,0,-9,1.077,22,100
NY20,10/8/2011 4:00,10/8/2011 6:00,0,-9,0.932,22,100
NY20,10/8/2011 7:00,10/8/2011 9:00,0,-9,0.786,22,100
NY20,10/8/2011 10:00,10/8/2011 12:00,0,-9,0.639,22,100
NY20,10/8/2011 13:00,10/8/2011 15:00,0,-9,1.086,22,100
NY20,10/8/2011 16:00,10/8/2011 18:00,-0.639,-9,1.21,22,100
NY20,10/8/2011 19:00,10/8/2011 21:00,0,-9,1.418,22,100
NY20,10/8/2011 22:00,10/9/2011 0:00,0,-9,1.355,22,100
NY20,10/9/2011 2:05,10/9/2011 4:05,0,-9,1.009,23,100
NY20,10/9/2011 5:05,10/9/2011 7:05,0,-9,0.793,22,100
NY20,10/9/2011 8:05,10/9/2011 10:05,0,-9,0.653,22,100
NY20,10/9/2011 11:05,10/9/2011 13:05,0,-9,0.613,22,100
NY20,10/9/2011 14:05,10/9/2011 16:05,0,-9,1.219,22,100
NY20,10/9/2011 17:05,10/9/2011 19:05,0,-9,1.253,22,100
NY20,10/9/2011 20:05,10/9/2011 22:05,0,-9,1.263,22,100
NY20,10/9/2011 23:05,10/10/2011 1:05,0,-9,1.184,22,100
NY20,10/10/2011 3:05,10/10/2011 5:05,0,-9,1.151,22,100
NY20,10/10/2011 6:05,10/10/2011 8:05,0,-9,1.114,22,100
NY20,10/10/2011 9:05,10/10/2011 11:05,0,-9,1.09,22,100
NY20,10/10/2011 12:05,10/10/2011 14:05,0,-9,0.957,22,100
NY20,10/10/2011 15:05,10/10/2011 17:05,0,-9,1.219,22,100
NY20,10/10/2011 18:05,10/10/2011 20:05,0,-9,1.275,22,100
NY20,10/10/2011 21:05,10/10/2011 23:05,0,-9,1.217,22,100
NY20,10/11/2011 0:05,10/11/2011 2:05,0,-9,1.193,22,100
NY20,10/11/2011 4:05,10/11/2011 6:05,0,-9,1.045,22,100
NY20,10/11/2011 7:05,10/11/2011 9:05,0,-9,0.788,22,100
NY20,10/11/2011 10:05,10/11/2011 12:05,0,-9,0.684,22,100
NY20,10/11/2011 13:05,10/11/2011 15:05,0,-9,0.981,22,100
NY20,10/11/2011 17:08,10/11/2011 17:13,-9,-9,-9,0,0
NY20,10/11/2011 18:18,10/11/2011 20:18,-9,-9,1.513,21,100
NY20,10/11/2011 21:18,10/11/2011 23:18,2.154,0,1.374,22,100
NY20,10/12/2011 0:18,10/12/2011 2:18,2.572,0,1.294,22,100
NY20,10/12/2011 4:05,10/12/2011 6:05,0,0,1.168,22,100
NY20,10/12/2011 7:05,10/12/2011 9:05,1.422,0,1.087,22,100
NY20,10/12/2011 10:05,10/12/2011 12:05,1.855,0,1.051,22,100
NY20,10/12/2011 13:05,10/12/2011 15:05,2.473,0,1.118,22,100
NY20,10/12/2011 16:05,10/12/2011 18:05,4.557,2.257,1.249,22,100
NY20,10/12/2011 19:05,10/12/2011 21:05,5.583,0.978,1.217,22,100
NY20,10/12/2011 22:05,10/13/2011 0:05,4.368,0,1.209,22,100
NY20,10/13/2011 1:05,10/13/2011 3:05,3.72,0,1.193,22,100
NY20,10/13/2011 5:05,10/13/2011 7:05,2.019,0,1.174,24,100
NY20,10/13/2011 8:05,10/13/2011 10:05,3.153,0,1.217,22,100
NY20,10/13/2011 11:05,10/13/2011 13:05,2.423,0,1.248,22,100
NY20,10/13/2011 14:05,10/13/2011 16:05,2.121,0,1.286,22,100
NY20,10/13/2011 17:05,10/13/2011 19:05,2.243,0,1.228,22,100
NY20,10/13/2011 20:05,10/13/2011 22:05,1.777,0,1.081,22,100
NY20,10/13/2011 23:05,10/14/2011 1:05,1.242,0,1.051,22,100
NY20,10/14/2011 2:05,10/14/2011 4:05,0.885,0,1.084,22,100
NY20,10/14/2011 6:05,10/14/2011 8:05,2.324,0,1.28,22,100
NY20,10/14/2011 9:05,10/14/2011 11:05,1.862,0,1.33,22,100
NY20,10/14/2011 12:05,10/14/2011 14:05,1.347,0,1.415,22,100
NY20,10/14/2011 15:05,10/14/2011 17:05,1.204,0,1.436,22,100
NY20,10/14/2011 18:05,10/14/2011 20:05,1.309,0,1.443,22,100
NY20,10/14/2011 21:05,10/14/2011 23:05,2.859,0,1.453,22,100
NY20,10/15/2011 0:05,10/15/2011 2:05,2.432,0,1.474,22,100
NY20,10/15/2011 3:05,10/15/2011 5:05,2.432,0,1.415,22,100
NY20,10/15/2011 7:05,10/15/2011 9:05,2.148,0,1.234,22,100
NY20,10/15/2011 10:05,10/15/2011 12:05,4.415,0,1.157,22,100
NY20,10/15/2011 13:05,10/15/2011 15:05,4.084,0,1.192,22,100
NY20,10/15/2011 16:05,10/15/2011 18:05,5.253,0,1.218,22,100
NY20,10/15/2011 19:05,10/15/2011 21:05,5.052,0,1.166,22,100
NY20,10/15/2011 22:05,10/16/2011 0:05,5.008,0,1.103,22,100
NY20,10/16/2011 1:05,10/16/2011 3:05,4.081,0,1.106,22,100
