SITEID,STARTDATE,ENDDATE,PBM,GOM,GEM,Valid_gem,gemValPct
VT99,12/17/2012 17:35,12/17/2012 19:35,0,0,1.375,22,100
VT99,12/17/2012 20:40,12/17/2012 22:40,0,0,1.384,22,100
VT99,12/18/2012 1:05,12/18/2012 3:05,0,1.324,1.382,23,100
VT99,12/18/2012 4:10,12/18/2012 6:10,0,0.547,1.385,22,100
VT99,12/18/2012 7:15,12/18/2012 9:15,0,0,1.387,22,100
VT99,12/18/2012 10:20,12/18/2012 12:20,0,0,1.38,22,100
VT99,12/18/2012 13:25,12/18/2012 15:25,0,0,1.386,22,100
VT99,12/18/2012 16:30,12/18/2012 18:30,22.769,-9,1.427,22,100
VT99,12/18/2012 19:35,12/18/2012 21:35,-9,-9,1.416,22,100
VT99,12/18/2012 22:40,12/19/2012 0:40,0.39,-9,1.409,22,100
VT99,12/19/2012 3:05,12/19/2012 5:05,-9,-9,1.364,23,100
VT99,12/19/2012 6:10,12/19/2012 8:10,0.112,-9,1.438,22,100
VT99,12/19/2012 9:15,12/19/2012 11:15,0.098,-9,1.418,22,100
VT99,12/19/2012 12:20,12/19/2012 14:20,0.567,-9,1.349,22,100
VT99,12/19/2012 15:25,12/19/2012 17:25,-9,-9,1.423,22,100
VT99,12/19/2012 18:30,12/19/2012 20:30,-9,-9,1.395,22,100
VT99,12/19/2012 21:35,12/19/2012 23:35,0.213,-9,1.364,22,100
VT99,12/20/2012 0:40,12/20/2012 2:40,-9,-9,1.23,22,100
VT99,12/20/2012 5:05,12/20/2012 7:05,-9,-9,1.219,23,100
VT99,12/20/2012 8:10,12/20/2012 10:10,0.576,-9,1.234,22,100
VT99,12/20/2012 11:15,12/20/2012 13:15,-0.411,-9,1.255,22,100
VT99,12/20/2012 14:20,12/20/2012 16:20,0.603,-9,1.286,22,100
VT99,12/20/2012 17:25,12/20/2012 19:25,0.852,-9,1.301,22,100
VT99,12/20/2012 20:30,12/20/2012 22:30,-1.036,-9,1.286,22,100
VT99,12/20/2012 23:35,12/21/2012 1:35,0.471,-9,1.309,22,100
VT99,12/21/2012 2:40,12/21/2012 4:40,1.138,-9,1.298,22,100
VT99,12/21/2012 7:05,12/21/2012 9:05,0.759,-9,1.321,24,100
VT99,1/11/2013 14:05,1/11/2013 16:05,24.211,0,1.363,23,100
VT99,1/11/2013 17:10,1/11/2013 19:10,51.364,0.747,1.362,22,100
VT99,1/11/2013 20:15,1/11/2013 22:15,34.712,0.683,1.369,22,100
VT99,1/11/2013 23:20,1/12/2013 1:20,19.336,1.005,1.357,22,100
VT99,1/12/2013 2:25,1/12/2013 4:25,11.196,0.225,1.476,22,100
VT99,1/12/2013 5:30,1/12/2013 7:30,6.856,0,1.456,22,100
VT99,1/12/2013 8:35,1/12/2013 10:35,4.573,0,1.459,22,100
VT99,1/12/2013 11:40,1/12/2013 13:40,4.464,0,1.44,22,100
VT99,1/12/2013 16:05,1/12/2013 18:05,3.841,0,1.462,23,100
VT99,1/12/2013 19:10,1/12/2013 21:10,2.797,0.377,1.461,22,100
VT99,1/12/2013 22:15,1/13/2013 0:15,3.999,0.465,1.388,22,100
VT99,1/13/2013 1:20,1/13/2013 3:20,6.274,0.838,1.417,22,100
VT99,1/13/2013 4:25,1/13/2013 6:25,6.05,0,1.394,22,100
VT99,1/13/2013 7:30,1/13/2013 9:30,6.408,0.646,1.378,22,100
VT99,1/13/2013 10:35,1/13/2013 12:35,6.513,0,1.35,22,100
VT99,1/13/2013 13:40,1/13/2013 15:40,5.285,0,1.319,22,100
VT99,1/13/2013 18:05,1/13/2013 20:05,8.033,2.34,1.304,23,100
VT99,1/13/2013 21:10,1/13/2013 23:10,6.441,0.522,1.318,22,100
VT99,1/14/2013 0:15,1/14/2013 2:15,3.508,0,1.419,22,100
VT99,1/14/2013 3:20,1/14/2013 5:20,2.609,0,1.424,22,100
VT99,1/14/2013 6:25,1/14/2013 8:25,1.798,0,1.394,22,100
VT99,1/14/2013 9:30,1/14/2013 11:30,2.761,0,1.31,22,100
VT99,1/14/2013 12:35,1/14/2013 14:35,1.932,0,1.413,22,100
VT99,1/14/2013 15:40,1/14/2013 17:40,6.151,0,1.326,21,95
VT99,1/14/2013 20:05,1/14/2013 22:05,29.375,0,1.283,23,100
VT99,1/14/2013 23:10,1/15/2013 1:10,35.347,0,1.273,22,100
VT99,1/15/2013 2:15,1/15/2013 4:15,24.394,0,1.268,22,100
VT99,1/15/2013 5:20,1/15/2013 7:20,20.982,0,1.277,22,100
VT99,1/15/2013 8:25,1/15/2013 10:25,38.15,0,1.27,22,100
VT99,1/15/2013 11:30,1/15/2013 13:30,42.372,0,1.244,22,100
VT99,1/15/2013 14:35,1/15/2013 16:35,37.444,0,1.265,22,100
VT99,1/15/2013 17:40,1/15/2013 19:40,39.133,0,1.247,22,100
VT99,1/15/2013 22:05,1/16/2013 0:05,31.828,0,1.212,22,100
VT99,1/16/2013 1:10,1/16/2013 3:10,25.112,0.295,1.243,22,100
VT99,1/16/2013 4:15,1/16/2013 6:15,44.91,0,1.272,22,100
VT99,1/16/2013 7:20,1/16/2013 9:20,45.021,0,1.257,22,100
VT99,1/16/2013 10:25,1/16/2013 12:25,46.429,0.331,1.238,22,100
VT99,1/16/2013 13:30,1/16/2013 15:30,23.034,0,1.256,22,100
VT99,1/16/2013 19:05,1/16/2013 21:05,27.663,0,1.28,24,100
VT99,1/16/2013 22:10,1/17/2013 0:10,16.442,0,1.255,22,100
VT99,1/17/2013 2:05,1/17/2013 4:05,23.63,0,1.26,23,100
VT99,1/17/2013 5:10,1/17/2013 7:10,16.4,0,1.32,22,100
VT99,1/17/2013 8:15,1/17/2013 10:15,14.153,0.345,1.344,22,100
VT99,1/17/2013 11:20,1/17/2013 13:20,11.532,0.415,1.369,22,100
VT99,1/17/2013 14:25,1/17/2013 16:25,23.014,0,1.311,22,100
VT99,1/17/2013 17:30,1/17/2013 19:30,89.792,0.985,1.234,22,100
VT99,1/17/2013 20:35,1/17/2013 22:35,110.443,1.175,1.185,22,100
VT99,1/17/2013 23:40,1/18/2013 1:40,87.025,0.866,1.173,22,100
VT99,1/18/2013 4:05,1/18/2013 6:05,82.028,0.536,1.176,23,100
VT99,1/18/2013 7:10,1/18/2013 9:10,117.945,1.418,1.139,22,100
VT99,1/18/2013 10:15,1/18/2013 12:15,144.663,2.413,1.094,22,100
VT99,1/18/2013 13:20,1/18/2013 15:20,118.232,1.85,1.126,22,100
VT99,1/18/2013 16:25,1/18/2013 18:25,90.744,1.919,1.156,22,100
VT99,1/18/2013 19:30,1/18/2013 21:30,102.9,3.019,1.149,22,100
VT99,1/18/2013 22:35,1/19/2013 0:35,106.879,2.155,1.137,22,100
VT99,1/19/2013 1:40,1/19/2013 3:40,104.508,1.157,1.146,22,100
VT99,1/19/2013 6:05,1/19/2013 8:05,55.561,0.874,1.189,24,100
VT99,1/19/2013 9:10,1/19/2013 11:10,39.052,1.3,1.264,22,100
VT99,1/19/2013 12:15,1/19/2013 14:15,35.854,1.019,1.269,22,100
VT99,1/19/2013 15:20,1/19/2013 17:20,28.96,0.981,1.279,22,100
VT99,1/19/2013 18:25,1/19/2013 20:25,27.725,1.231,1.372,22,100
VT99,1/19/2013 21:30,1/19/2013 23:30,27.697,0.996,1.641,22,100
VT99,1/20/2013 0:35,1/20/2013 2:35,29.067,0.861,1.672,22,100
VT99,1/20/2013 3:40,1/20/2013 5:40,26.342,2.104,1.296,22,100
VT99,1/20/2013 8:05,1/20/2013 10:05,21.63,3.989,1.284,23,100
VT99,1/20/2013 11:10,1/20/2013 13:10,25.237,4.453,1.288,22,100
VT99,1/20/2013 14:15,1/20/2013 16:15,15.351,2.531,1.316,22,100
VT99,1/20/2013 17:20,1/20/2013 19:20,21.134,0,1.274,22,100
VT99,1/20/2013 20:25,1/20/2013 22:25,48.618,0,1.248,22,100
VT99,1/20/2013 23:30,1/21/2013 1:30,59.305,0,1.247,22,100
VT99,1/21/2013 2:35,1/21/2013 4:35,79.934,0,1.232,22,100
VT99,1/21/2013 5:40,1/21/2013 7:40,62.355,0,1.254,22,100
VT99,1/21/2013 10:05,1/21/2013 12:05,93.591,0.473,1.161,23,100
VT99,1/21/2013 13:10,1/21/2013 15:10,89.347,0,1.179,22,100
VT99,1/21/2013 16:15,1/21/2013 18:15,96.232,0.804,1.171,22,100
VT99,1/21/2013 19:20,1/21/2013 21:20,99.252,1.018,1.153,22,100
VT99,1/21/2013 22:25,1/22/2013 0:25,88.517,0.687,1.147,22,100
VT99,1/22/2013 1:30,1/22/2013 3:30,50.215,0.533,1.194,22,100
VT99,1/22/2013 4:35,1/22/2013 6:35,58.014,0.168,1.191,22,100
VT99,1/22/2013 7:40,1/22/2013 9:40,44.474,0,1.202,22,100
VT99,1/22/2013 12:05,1/22/2013 14:05,31.612,0.127,1.208,22,95
VT99,1/22/2013 15:10,1/22/2013 17:10,39.856,0,1.272,22,100
VT99,1/22/2013 18:15,1/22/2013 20:15,37.866,0.637,1.274,22,100
VT99,1/22/2013 21:20,1/22/2013 23:20,46.566,0.876,1.249,22,100
VT99,1/23/2013 0:25,1/23/2013 2:25,82.357,0.765,1.152,22,100
VT99,1/23/2013 3:30,1/23/2013 5:30,123.638,1.288,1.126,22,100
VT99,1/23/2013 6:35,1/23/2013 8:35,105.84,1.119,1.148,22,100
VT99,1/23/2013 9:40,1/23/2013 11:40,111.279,1.034,1.153,22,100
VT99,1/23/2013 14:05,1/23/2013 16:05,126.679,0,1.093,23,100
VT99,1/23/2013 17:10,1/23/2013 19:10,88.589,1.259,1.127,22,100
VT99,1/23/2013 20:15,1/23/2013 22:15,136.641,2.66,1.058,22,100
VT99,1/23/2013 23:20,1/24/2013 1:20,151.206,1.923,0.979,22,100
VT99,1/24/2013 2:25,1/24/2013 4:25,150.902,3.229,0.988,22,100
VT99,1/24/2013 5:30,1/24/2013 7:30,172.683,4.028,0.943,22,100
VT99,1/24/2013 8:35,1/24/2013 10:35,163.434,2.358,0.955,22,100
VT99,1/24/2013 11:40,1/24/2013 13:40,138.526,1.714,0.969,22,100
VT99,1/24/2013 16:05,1/24/2013 18:05,91.848,0,1.072,23,100
VT99,1/24/2013 19:10,1/24/2013 21:10,87.397,0,1.093,22,100
VT99,1/24/2013 22:15,1/25/2013 0:15,114.141,4.961,1.066,22,100
VT99,1/25/2013 1:20,1/25/2013 3:20,130.165,3.595,1.073,22,100
VT99,1/25/2013 4:25,1/25/2013 6:25,130.149,3.014,1.052,22,100
VT99,1/25/2013 7:30,1/25/2013 9:30,140.515,2.8,1.02,22,100
VT99,1/25/2013 10:35,1/25/2013 12:35,152.518,2.959,1.005,22,100
VT99,1/25/2013 13:40,1/25/2013 15:40,154.6,3.028,1.02,22,100
VT99,1/25/2013 18:05,1/25/2013 20:05,113.615,3.273,1.096,23,100
VT99,1/25/2013 21:10,1/25/2013 23:10,73.276,2.004,1.151,22,100
VT99,1/26/2013 0:15,1/26/2013 2:15,63.859,1.857,1.148,22,100
VT99,1/26/2013 3:20,1/26/2013 5:20,73.829,1.226,1.14,22,100
VT99,1/26/2013 6:25,1/26/2013 8:25,62.355,0.418,1.144,22,100
VT99,1/26/2013 9:30,1/26/2013 11:30,70.419,0.457,1.138,22,100
VT99,1/26/2013 12:35,1/26/2013 14:35,85.626,0.713,1.133,22,100
VT99,1/26/2013 15:40,1/26/2013 17:40,71.676,2.127,1.171,22,100
VT99,1/26/2013 20:05,1/26/2013 22:05,85.574,2.668,1.154,23,100
VT99,1/26/2013 23:10,1/27/2013 1:10,83.756,1.284,1.153,22,100
VT99,1/27/2013 2:15,1/27/2013 4:15,63.873,0.815,1.147,22,100
VT99,1/27/2013 5:20,1/27/2013 7:20,76.854,0.634,1.144,22,100
VT99,1/27/2013 8:25,1/27/2013 10:25,79.662,0.464,1.142,22,100
VT99,1/27/2013 11:30,1/27/2013 13:30,96.998,0.555,1.133,22,100
VT99,1/27/2013 14:35,1/27/2013 16:35,105.359,0.786,1.125,22,100
VT99,1/27/2013 17:40,1/27/2013 19:40,99.984,2.909,1.117,22,100
VT99,1/27/2013 22:05,1/28/2013 0:05,115.22,2.43,1.113,23,100
VT99,1/28/2013 1:10,1/28/2013 3:10,110.181,2.57,1.138,22,100
VT99,1/28/2013 4:15,1/28/2013 6:15,121.721,1.632,1.109,22,100
VT99,1/28/2013 7:20,1/28/2013 9:20,130.225,1.493,1.092,22,100
VT99,1/28/2013 10:25,1/28/2013 12:25,130.977,2.73,1.084,22,100
VT99,1/28/2013 13:30,1/28/2013 15:30,93.292,1.615,1.109,22,100
VT99,1/28/2013 16:35,1/28/2013 18:35,50.613,1.129,1.191,22,100
VT99,1/28/2013 19:40,1/28/2013 21:40,48.4,0.898,1.197,22,100
VT99,1/29/2013 0:05,1/29/2013 2:05,25.9,0,1.228,23,100
VT99,1/29/2013 3:10,1/29/2013 5:10,14.395,0,1.289,22,100
VT99,1/29/2013 6:15,1/29/2013 8:15,18.278,0,1.262,22,100
VT99,1/29/2013 9:20,1/29/2013 11:20,17.056,0.483,1.272,22,100
VT99,1/29/2013 12:25,1/29/2013 14:25,7.541,0,1.255,22,100
VT99,1/29/2013 15:30,1/29/2013 17:30,6.634,0,1.368,22,100
VT99,1/29/2013 18:35,1/29/2013 20:35,6.932,1.927,1.374,22,100
VT99,1/29/2013 21:40,1/29/2013 23:40,11.268,0,1.347,22,100
VT99,1/30/2013 2:05,1/30/2013 4:05,6.174,0,1.296,23,100
VT99,1/30/2013 5:10,1/30/2013 7:10,2.788,0,1.36,22,100
VT99,1/30/2013 8:15,1/30/2013 10:15,2.024,0,1.374,22,100
VT99,1/30/2013 11:20,1/30/2013 13:20,2.763,0.597,1.293,22,100
VT99,1/30/2013 14:25,1/30/2013 16:25,4.476,0.513,1.291,22,100
VT99,1/30/2013 17:30,1/30/2013 19:30,5.078,0.598,1.306,22,100
VT99,1/30/2013 20:35,1/30/2013 22:35,3.449,0,1.302,22,100
VT99,1/30/2013 23:40,1/31/2013 1:40,1.243,0,1.313,22,100
VT99,1/31/2013 4:05,1/31/2013 6:05,1.996,0,1.233,23,100
VT99,1/31/2013 7:10,1/31/2013 9:10,2.976,0,1.215,22,100
VT99,1/31/2013 10:15,1/31/2013 12:15,1.397,0,1.205,22,100
VT99,1/31/2013 13:20,1/31/2013 15:20,4.917,0,1.237,22,100
VT99,1/31/2013 16:25,1/31/2013 18:25,15.054,0,1.222,22,100
VT99,1/31/2013 19:30,1/31/2013 21:30,37.74,0,1.188,22,100
VT99,1/31/2013 22:35,2/1/2013 1:20,-9,-9,1.145,30,96
VT99,2/1/2013 2:25,2/1/2013 4:25,-9,-9,1.16,22,100
VT99,2/1/2013 5:30,2/1/2013 7:30,72.472,0,1.132,22,100
VT99,2/1/2013 8:35,2/1/2013 10:35,47.752,0,1.096,22,100
VT99,2/1/2013 11:40,2/1/2013 13:40,48.743,0,1.104,22,100
VT99,2/1/2013 14:45,2/1/2013 16:45,32.956,0,1.137,22,100
VT99,2/1/2013 17:55,2/1/2013 19:55,59.748,0.554,1.104,22,100
VT99,2/1/2013 21:00,2/1/2013 23:00,63.586,0,1.113,22,100
VT99,2/2/2013 1:05,2/2/2013 3:05,89.623,0,1.075,23,100
VT99,2/2/2013 4:10,2/2/2013 6:10,80.427,0.531,1.064,22,100
VT99,2/2/2013 7:15,2/2/2013 9:15,58.806,0,1.062,22,100
VT99,2/2/2013 10:20,2/2/2013 12:20,24.286,0.52,1.033,22,100
VT99,2/2/2013 13:25,2/2/2013 15:25,57.933,0,1.081,22,100
VT99,2/2/2013 16:30,2/2/2013 18:30,43.292,0,1.115,22,100
VT99,2/2/2013 19:35,2/2/2013 21:35,26.119,0,1.131,22,100
VT99,2/2/2013 22:40,2/3/2013 0:40,17.695,0,1.116,22,100
VT99,2/3/2013 3:05,2/3/2013 5:05,23.911,0,1.088,23,100
VT99,2/3/2013 6:10,2/3/2013 8:10,18.559,0,1.101,22,100
VT99,2/3/2013 9:15,2/3/2013 11:15,21.883,0,1.11,22,100
VT99,2/3/2013 12:20,2/3/2013 14:20,21.317,0,1.084,22,100
VT99,2/3/2013 15:25,2/3/2013 17:25,22.709,0,1.095,22,100
VT99,2/3/2013 18:30,2/3/2013 20:30,46.789,6.421,1.077,22,100
VT99,2/3/2013 21:35,2/3/2013 23:35,61.783,1.243,1.05,22,100
VT99,2/4/2013 0:40,2/4/2013 2:40,30.454,0.428,1.086,22,100
VT99,2/4/2013 5:05,2/4/2013 7:05,34.731,0,1.065,23,100
VT99,2/4/2013 8:10,2/4/2013 10:10,26.076,0,1.126,22,100
VT99,2/4/2013 11:15,2/4/2013 13:15,28.643,0,1.191,22,100
VT99,2/4/2013 14:20,2/4/2013 16:20,30.135,0.904,1.17,22,100
VT99,2/4/2013 19:05,2/4/2013 21:05,-9,-9,1.363,22,100
VT99,2/4/2013 22:10,2/5/2013 0:10,20.824,0,1.302,11,52
VT99,2/5/2013 1:15,2/5/2013 3:15,55.23,2.81,1.47,22,100
VT99,2/5/2013 4:20,2/5/2013 6:20,152.593,3.815,1.358,22,100
VT99,2/5/2013 8:05,2/5/2013 10:05,128.841,2.611,1.251,23,100
VT99,2/5/2013 11:10,2/5/2013 13:10,95.764,3.876,1.301,22,100
VT99,2/5/2013 14:15,2/5/2013 16:15,90.655,3.839,1.294,22,100
VT99,2/5/2013 17:20,2/5/2013 19:20,98.723,4.693,1.327,22,100
VT99,2/5/2013 20:25,2/5/2013 22:25,95.554,5.428,1.305,22,100
VT99,2/5/2013 23:30,2/6/2013 1:30,62.716,4.712,1.301,22,100
VT99,2/6/2013 2:35,2/6/2013 4:35,63.169,3.52,1.305,22,100
VT99,2/6/2013 5:40,2/6/2013 7:40,54.174,2.989,1.323,22,100
VT99,2/6/2013 10:05,2/6/2013 12:05,36.419,1.082,1.386,23,100
VT99,2/6/2013 13:10,2/6/2013 15:10,28.094,2.797,1.433,22,100
VT99,2/6/2013 16:15,2/6/2013 18:15,22.178,2.721,1.509,22,100
VT99,2/6/2013 19:20,2/6/2013 21:20,37.488,1.85,1.364,22,100
VT99,2/6/2013 22:25,2/7/2013 0:25,91.688,3.203,1.303,22,100
VT99,2/7/2013 1:30,2/7/2013 3:30,123.834,3.578,1.256,22,100
VT99,2/7/2013 4:35,2/7/2013 6:35,107.508,2.957,1.262,22,100
VT99,2/7/2013 7:40,2/7/2013 9:40,80.537,2.13,1.267,22,100
VT99,2/7/2013 12:05,2/7/2013 14:05,93.116,1.93,1.244,23,100
VT99,2/7/2013 15:10,2/7/2013 17:10,69.679,3.698,1.324,22,100
VT99,2/7/2013 18:15,2/7/2013 20:15,91.392,3.69,1.299,22,100
VT99,2/7/2013 21:20,2/7/2013 23:20,86.284,3.241,1.264,22,100
VT99,2/8/2013 0:25,2/8/2013 2:25,68.9,2.608,1.24,22,100
VT99,2/8/2013 3:30,2/8/2013 5:30,50.778,1.695,1.244,22,100
VT99,2/8/2013 6:35,2/8/2013 8:35,67.212,3.907,1.254,22,100
VT99,2/8/2013 9:40,2/8/2013 11:40,42.329,2.579,1.335,22,100
VT99,2/8/2013 14:05,2/8/2013 16:05,38.833,1.758,1.302,23,100
VT99,2/8/2013 17:10,2/8/2013 19:10,49.017,0.836,1.281,22,100
VT99,2/8/2013 20:15,2/8/2013 22:15,51.089,1.624,1.262,22,100
VT99,2/8/2013 23:20,2/9/2013 1:20,19.75,2.352,1.323,22,100
VT99,2/9/2013 2:30,2/9/2013 4:30,30.879,1.532,1.275,22,100
VT99,2/9/2013 5:35,2/9/2013 7:35,47.266,0.944,1.252,22,100
VT99,2/9/2013 8:40,2/9/2013 10:40,37.317,0,1.268,22,100
VT99,2/9/2013 11:45,2/9/2013 13:45,52.164,0.889,1.215,22,100
VT99,2/9/2013 16:05,2/9/2013 18:05,69.603,1.079,1.203,24,100
VT99,2/9/2013 19:10,2/9/2013 21:10,72.399,1.539,1.234,22,100
VT99,2/9/2013 22:15,2/10/2013 0:15,89.322,2.337,1.232,22,100
VT99,2/10/2013 1:20,2/10/2013 3:20,88.533,3.173,1.209,22,100
VT99,2/10/2013 4:25,2/10/2013 6:25,73.845,2.688,1.19,22,100
VT99,2/10/2013 7:30,2/10/2013 9:30,62.948,2.884,1.256,22,100
VT99,2/10/2013 10:35,2/10/2013 12:35,58.763,3.297,1.436,22,100
VT99,2/10/2013 13:40,2/10/2013 15:40,78.288,2.739,1.287,22,100
VT99,2/10/2013 18:05,2/10/2013 20:05,95.211,5.124,1.209,23,100
VT99,2/10/2013 21:10,2/10/2013 23:10,89.719,5.239,1.188,22,100
VT99,2/11/2013 0:15,2/11/2013 2:15,110.896,5.179,1.126,22,100
VT99,2/11/2013 3:20,2/11/2013 5:20,89.788,3.576,1.17,22,100
VT99,2/11/2013 6:25,2/11/2013 8:25,104.352,2.726,1.125,22,100
VT99,2/11/2013 9:30,2/11/2013 11:30,89.594,4.632,1.153,22,100
VT99,2/11/2013 12:35,2/11/2013 14:35,56.964,5.464,1.193,22,100
VT99,2/11/2013 15:40,2/11/2013 17:40,22.385,2.025,1.262,22,100
VT99,2/11/2013 20:05,2/11/2013 22:05,10.232,0.36,1.371,23,100
VT99,2/11/2013 23:10,2/12/2013 1:10,8.099,2.068,1.354,22,100
VT99,2/12/2013 2:15,2/12/2013 4:15,6.418,0.431,1.357,22,100
VT99,2/12/2013 5:20,2/12/2013 7:20,7.436,0.645,1.37,22,100
VT99,2/12/2013 8:25,2/12/2013 10:25,9.929,0.403,1.383,22,100
VT99,2/12/2013 11:30,2/12/2013 13:30,10.614,0.906,1.386,22,100
VT99,2/12/2013 14:35,2/12/2013 16:35,9.678,0.259,1.391,22,100
VT99,2/12/2013 17:40,2/12/2013 19:40,17.174,0.639,1.391,22,100
VT99,2/12/2013 22:05,2/13/2013 0:05,20.513,0,1.314,23,100
VT99,2/13/2013 1:10,2/13/2013 3:10,27.284,0.451,1.34,22,100
VT99,2/13/2013 4:15,2/13/2013 6:15,25.659,1.095,1.331,22,100
VT99,2/13/2013 7:20,2/13/2013 9:20,34.158,0.56,1.307,22,100
VT99,2/13/2013 10:25,2/13/2013 12:25,28.952,0,1.298,22,100
VT99,2/13/2013 13:30,2/13/2013 15:30,34.392,0.539,1.295,22,100
VT99,2/13/2013 16:35,2/13/2013 18:35,27.81,0.897,1.315,22,100
VT99,2/13/2013 19:40,2/13/2013 21:40,39.113,1.554,1.307,22,100
VT99,2/14/2013 0:05,2/14/2013 2:05,33.803,1.179,1.26,23,100
VT99,2/14/2013 3:10,2/14/2013 5:10,21.418,0.564,1.286,22,100
VT99,2/14/2013 6:15,2/14/2013 8:15,15.931,0.746,1.287,22,100
VT99,2/14/2013 9:20,2/14/2013 11:20,36.705,0.403,1.303,22,100
VT99,2/14/2013 12:25,2/14/2013 14:25,32.233,1.046,1.318,22,100
VT99,2/14/2013 15:30,2/14/2013 17:30,40.465,1.124,1.319,22,100
VT99,2/14/2013 18:35,2/14/2013 20:35,54.026,2.189,1.315,22,100
VT99,2/14/2013 21:40,2/14/2013 23:40,50.762,2.164,1.318,22,100
VT99,2/15/2013 2:05,2/15/2013 4:05,50.934,1.849,1.289,23,100
VT99,2/15/2013 5:10,2/15/2013 7:10,47.668,1.761,1.317,22,100
VT99,2/15/2013 8:15,2/15/2013 10:15,33.369,2.242,1.331,22,100
VT99,2/15/2013 11:20,2/15/2013 13:20,23.225,1.36,1.377,21,95
VT99,2/15/2013 14:25,2/15/2013 16:25,24.764,1.094,1.41,22,100
VT99,2/15/2013 17:30,2/15/2013 19:30,23.118,0.807,1.412,22,100
VT99,2/15/2013 20:35,2/15/2013 22:35,40.818,1.836,1.327,22,100
VT99,2/15/2013 23:40,2/16/2013 1:40,37.699,1.453,1.33,22,100
VT99,2/16/2013 4:05,2/16/2013 6:05,49.927,1.296,1.272,23,100
VT99,2/16/2013 7:10,2/16/2013 9:10,58.288,2.052,1.308,22,100
VT99,2/16/2013 10:15,2/16/2013 12:15,52.946,1.859,1.295,22,100
VT99,2/16/2013 13:20,2/16/2013 15:20,35.891,0.668,1.308,22,100
VT99,2/16/2013 16:25,2/16/2013 18:25,56.097,1.122,1.256,22,100
VT99,2/16/2013 19:30,2/16/2013 21:30,86.778,1.85,1.218,22,100
VT99,2/16/2013 22:35,2/17/2013 0:35,87.921,2.178,1.202,22,100
VT99,2/17/2013 1:40,2/17/2013 3:40,89.102,2.352,1.191,22,100
VT99,2/17/2013 6:05,2/17/2013 8:05,71.329,0.999,1.157,24,100
VT99,2/17/2013 9:10,2/17/2013 11:10,48.714,0.471,1.219,22,100
VT99,2/17/2013 12:15,2/17/2013 14:15,44.695,0.315,1.23,22,100
VT99,2/17/2013 15:20,2/17/2013 17:20,42.631,0,1.236,22,100
VT99,2/17/2013 18:25,2/17/2013 20:25,49.044,0.929,1.2,22,100
VT99,2/17/2013 21:30,2/17/2013 23:30,55.904,0,1.174,22,100
VT99,2/18/2013 0:35,2/18/2013 2:35,75.21,0.69,1.079,22,100
VT99,2/18/2013 3:40,2/18/2013 5:40,75.63,-1.877,1.071,22,100
VT99,2/18/2013 8:05,2/18/2013 10:05,113.624,0.742,1.062,23,100
VT99,2/18/2013 11:10,2/18/2013 13:10,115.27,0.845,1.089,22,100
VT99,2/18/2013 14:15,2/18/2013 16:15,108.518,1.733,1.105,22,100
VT99,2/18/2013 17:20,2/18/2013 19:20,124.52,4.887,1.128,22,100
VT99,2/18/2013 20:25,2/18/2013 22:25,153.277,6.815,1.109,22,100
VT99,2/18/2013 23:30,2/19/2013 1:30,114.424,6.538,1.159,22,100
VT99,2/19/2013 2:35,2/19/2013 4:35,116.553,5.301,1.153,22,100
VT99,2/19/2013 5:40,2/19/2013 7:40,156.994,4.658,1.1,22,100
VT99,2/19/2013 10:05,2/19/2013 12:05,120.905,4.235,1.082,24,100
VT99,2/19/2013 13:10,2/19/2013 15:10,108.615,2.66,1.158,22,100
VT99,2/19/2013 16:20,2/19/2013 18:20,58.864,6.556,1.258,22,100
VT99,2/19/2013 19:25,2/19/2013 23:10,-9,-9,1.308,42,97
VT99,2/20/2013 0:15,2/20/2013 2:15,-9,-9,1.419,22,100
VT99,2/20/2013 3:25,2/20/2013 5:25,7.522,0.673,1.448,22,100
VT99,2/20/2013 6:30,2/20/2013 8:30,18.594,0,1.362,22,100
VT99,2/20/2013 9:35,2/20/2013 11:35,23.047,0,1.323,22,100
VT99,2/20/2013 12:40,2/20/2013 14:40,31.634,0.553,1.257,22,100
VT99,2/20/2013 15:45,2/20/2013 17:45,42.952,0.763,1.205,22,100
VT99,2/20/2013 18:50,2/20/2013 20:50,58.401,1.341,1.127,22,100
VT99,2/20/2013 23:05,2/21/2013 1:05,36.627,0.697,1.081,23,100
VT99,2/21/2013 2:10,2/21/2013 4:10,57.282,1.138,1.14,22,100
VT99,2/21/2013 5:15,2/21/2013 7:15,63.263,0.416,1.14,22,100
VT99,2/21/2013 8:20,2/21/2013 10:20,81.659,0,1.026,22,100
VT99,2/21/2013 11:25,2/21/2013 13:25,96.264,0,1.011,22,100
VT99,2/21/2013 14:30,2/21/2013 16:30,109.529,0.754,1.012,22,100
VT99,2/21/2013 17:35,2/21/2013 19:35,98.563,1.345,1.047,22,100
VT99,2/21/2013 20:40,2/21/2013 22:40,80.892,0.99,1.068,22,100
VT99,2/22/2013 1:05,2/22/2013 3:05,61.17,0.936,1.108,23,100
VT99,2/22/2013 4:10,2/22/2013 6:10,51.791,0.787,1.153,22,100
VT99,2/22/2013 7:15,2/22/2013 9:15,47.346,1.462,1.163,22,100
VT99,2/22/2013 10:20,2/22/2013 12:20,43.976,0.604,1.188,22,100
VT99,2/22/2013 13:25,2/22/2013 15:25,46.713,0,1.23,22,100
